Phase,Task_intention,Social_strategy,SSML,Sentence_text
Problem16,look_at_problem,ID,NONE,"Okay, I guess we should take a look at this one."
Problem16,look_at_problem,PR,NONE,"Okay, take a look at this one. I think you can do this kind! "
Problem16,look_at_problem,RSE,NONE,"Okay, take a look at this one. This reminds me of one of the other ones we worked on!"
Problem16,task_regulation,NONE,NONE,Let's get back on track.
Problem16,task_regulation,SD,NONE,"Sometimes I need a break from math too, but let's get back on track."
Problem16,task_regulation,VSN,NONE,Even Algebra is more interesting than that. Let's get back on track.
Problem16,task_regulation,QE,NONE,Let's get back on track. Do you feel ready?
Problem16,task_regulation,ID,NONE,"Sorry, I think we should probably get back on track."
Problem16,task_regulation,PR,NONE,You're a lot of fun to talk to! But we should get back on track.
Problem16,task_regulation,RSE,NONE,We always have such good conversations. But we should really get back to the math.
Problem16,acknowledge,NONE,NONE,Yeah
Problem16,partial_correct,NONE,NONE,Close!
Problem16,partial_correct,SD,NONE,Almost! I think these are hard too.
Problem16,partial_correct,VSN,NONE,"Close, but no cigar."
Problem16,partial_correct,QE,NONE,Close! What do you think you're missing?
Problem16,partial_correct,ID,NONE,"Sorry, I think that's almost right, but not quite it."
Problem16,partial_correct,PR,NONE,Close! You're getting there!
Problem16,next_state_prompt,NONE,NONE,And what would that get you?
Problem16,next_state_prompt,SD,NONE,And what would that get you? I always forget to write out these steps too.
Problem16,next_state_prompt,VSN,NONE,And so what do you get? Did you fall asleep?
Problem16,next_state_prompt,ID,NONE,And what would that get you? I think you're supposed to type out the next form of the problem.
Problem16,next_state_prompt,PR,NONE,And what would that get you? You're almost there!
Problem16,repair,NONE,NONE,I'm sorry.
Problem16,repair,SD,NONE,I'm sorry. I'm slow sometimes.
Problem16,repair,ID,NONE,"Oh, I'm sorry. I think I keep interrupting you."
Problem16,repair,PR,NONE,I'm sorry for being slow. You're just going really fast!
Problem16,repair,RSE,NONE,I'm sorry I keep interrupting you.
Problem16,restart,NONE,NONE,Let's start this one over.
Problem16,restart,SD,NONE,Let's start this one over. I think this kind is hard too.
Problem16,restart,VSN,NONE,Looks like we should start this one over. You seem to be having some trouble.
Problem16,restart,QE,NONE,Let's start this one over. Are you okay with that?
Problem16,restart,ID,NONE,I think we should start this one over.
Problem16,restart,PR,NONE,"Let's start this one over. You're doing great, though!"
Problem16,restart,RSE,NONE,Let's start this one over. Remember this is just like the other ones.
Problem16,check_hint,NONE,NONE,What do you think it should be?
Problem16,check_hint,SD,NONE,What do you think it is? I hope my hint was helpful.
Problem16,check_hint,VSN,NONE,"What do you think it should be? You don't want me to give you the answer, do you?"
Problem16,check_hint,PR,NONE,What do you think it should be? You've almost got it.
Problem16,check_interface,NONE,NONE,Make sure you fill out all the boxes and click add step.
Problem16,check_interface,SD,NONE,Make sure you filled out all the boxes and clicked add step. Sometimes I forget one too.
Problem16,check_interface,VSN,NONE,"Did you forget to fill out all of the boxes? Come on, you're better than that."
Problem16,check_interface,ID,NONE,I think you actually forgot to fill out the boxes for this step.
Problem16,check_interface,RSE,NONE,Do you have all of the boxes filled out for this step? Remember how you did it last time!
Problem16,variable,NONE,NONE,"x is called a variable. It could be any number, and you need to find out what it is."
Problem16,coefficient,NONE,NONE,20 x means 20 times x. 20 is called the coefficient. It means there's 20 exes.
Problem16,neg_x,NONE,NONE,"If there's a negative in front of the x, what is the coefficient of x?"
Problem16,fraction,NONE,NONE,How do we get rid of that fraction?
Problem16,one_step,NONE,NONE,Try doing one step at a time.
Problem16,one_step,SD,NONE,Try doing one step at a time. I can't keep up if you go too fast.
Problem16,one_step,VSN,NONE,You can't just skip to the end! Just do one step first.
Problem16,one_step,QE,NONE,Try doing one step at a time. Does that make sense?
Problem16,one_step,ID,NONE,I think you're skipping a few steps. You should probably just do one step first.
Problem16,one_step,PR,NONE,Try doing one step at a time. I know you can do it!
Problem16,check_left_side,NONE,NONE,What's on the left side?
Problem16,check_left_side,SD,NONE,What's on the left side? Sometimes I get these mixed up.
Problem16,check_left_side,PR,NONE,What's on the left side? You got this!
Problem16,check_right_side,NONE,NONE,What's on the right side?
Problem16,check_right_side,SD,NONE,What's on the right side? I feel like these can be tricky.
Problem16,check_right_side,PR,NONE,What's on the right side? You're doing great!
Problem16,problem16_elicit_step1,NONE,NONE,So how would you start this one?
Problem16,problem16_elicit_step1,SD,NONE,So how would you start this one? Sometimes I don't know how to start these kind of problems.
Problem16,problem16_elicit_step1,VSN,NONE,So... are you going to start it any time soon?
Problem16,problem16_elicit_step1,ID,NONE,So how do you think you would start this one?
Problem16,problem16_elicit_step1,PR,NONE,So how would you start this one? You look like you know what you're doing.
Problem16,problem16_elicit_step1,RSE,NONE,So how would you start this one? This is pretty similar to something we've done before.
Problem16,problem16_elicit_step2,NONE,NONE,So what do you think you should do next?
Problem16,problem16_elicit_step2,SD,NONE,So what do you think you should do next? Sometimes I don't know how to start these kind of problems.
Problem16,problem16_elicit_step2,VSN,NONE,So... are you going to keep going any time soon?
Problem16,problem16_elicit_step2,ID,NONE,I guess you should try telling me what you think you should do next.
Problem16,problem16_elicit_step2,PR,NONE,So what do you think you should do next .You look like you know what you're doing.
Problem16,problem16_elicit_step2,RSE,NONE,So what do you think you should do next. This is pretty similar to something we've done before.
Problem16,positive_feedback,NONE,NONE,Yep that's right.
Problem16,positive_feedback,SD,NONE,Correct! I'm such a good teacher.
Problem16,positive_feedback,VSN,NONE,"Yup, that's it. Finally!"
Problem16,positive_feedback,QE,NONE,Yep that's right. Do you feel good about it?
Problem16,positive_feedback,ID,NONE,"Yeah, I think that's right."
Problem16,positive_feedback,PR,NONE,"Yup, that's it. Great job!"
Problem16,negative_feedback,NONE,NONE,"Nope, that's not it."
Problem16,negative_feedback,SD,NONE,"Nope, that's not quite right. Don't worry, I think these are hard too."
Problem16,negative_feedback,VSN,NONE,"Nope, that's not it. Come on, this one should be easy."
Problem16,negative_feedback,QE,NONE,"Nope, that's not quite right. You feel ok trying that again?"
Problem16,negative_feedback,ID,NONE,"I'm not sure, but I don't think that's right."
Problem16,negative_feedback,PR,NONE,"Nope, that's not quite right. But you're doing great!"
Problem16,ask_for_detail,NONE,NONE,What do you mean?
Problem16,ask_for_detail,SD,NONE,What do you mean? Sometimes I have trouble understanding humans.
Problem16,ask_for_detail,VSN,NONE,"Uh, what?"
Problem16,ask_for_detail,ID,NONE,"Sorry, what do you mean?"
Problem16,ask_for_detail,PR,NONE,What do you mean? You might be moving too fast for me.
Problem16,ask_for_detail,RSE,NONE,"You usually make a lot of sense, but I didn't quite understand that."
Problem16,problem16_step1_hint,NONE,NONE,Try adding something to both sides.
Problem16,problem16_step1_hint,SD,NONE,I usually add something to both sides on these kind of problems.
Problem16,problem16_step1_hint,VSN,NONE,"Oh you need a hint, huh? Add something to both sides."
Problem16,problem16_step1_hint,QE,NONE,Try adding something here. Do you know what it is?
Problem16,problem16_step1_hint,ID,NONE,"I'm not really sure, but I think you should add something to both sides?"
Problem16,problem16_step1_hint,PR,NONE,Try adding something. You'll figure it out!
Problem16,problem16_step1_hint,RSE,NONE,Try adding something. Remember that from last time?
Problem16,problem16_step2_hint,NONE,NONE,Try dividing both sides by something.
Problem16,problem16_step2_hint,SD,NONE,I usually divide both sides by something on these kind of problems.
Problem16,problem16_step2_hint,VSN,NONE,"Oh you need a hint, huh? Divide something from both sides."
Problem16,problem16_step2_hint,QE,NONE,Try dividing both sides by something here. Do you know what it is?
Problem16,problem16_step2_hint,ID,NONE,"I'm not really sure, but I think you should divide something from both sides?"
Problem16,problem16_step2_hint,PR,NONE,Try dividing both sides by something. You'll figure it out!
Problem16,problem16_step2_hint,RSE,NONE,Try dividing both sides by something. Remember that from last time?
Problem16,check_for_understanding,NONE,NONE,Does that make sense?
Problem16,check_for_understanding,SD,NONE,Make sense? I'm not the best at explaining sometimes.
Problem16,check_for_understanding,VSN,NONE,You got that?
Problem16,check_for_understanding,QE,NONE,Do you understand what I mean?
Problem16,check_for_understanding,ID,NONE,"Actually, did that make any sense?"
Problem16,check_for_understanding,PR,NONE,Does that make sense? You seem like you understand a lot of this.
Problem16,problem16_step1_provide_step,NONE,NONE,Add twelve to both sides.
Problem16,problem16_step1_provide_step,SD,NONE,"Oh, I know I'm not the best at explaining things sometimes. You should add twelve to both sides."
Problem16,problem16_step1_provide_step,VSN,NONE,"Uh, obviously you add twelve to both sides."
Problem16,problem16_step1_provide_step,QE,NONE,Add twelve to both sides. Did that help?
Problem16,problem16_step1_provide_step,ID,NONE,What if you just add twelve to both sides?
Problem16,problem16_step1_provide_step,PR,NONE,Add twelve to both sides. You're doing great so far!
Problem16,problem16_step1_provide_explanation,NONE,NONE,You want to get the x by itself.
Problem16,problem16_step1_provide_explanation,SD,NONE,You want to get the x by itself. I hope I'm explaining this ok.
Problem16,problem16_step1_provide_explanation,VSN,NONE,"You want to get the x by itself. Come on, you should be getting this one!"
Problem16,problem16_step1_provide_explanation,QE,NONE,You want to get the x by itself. Have you seen this kind of problem before?
Problem16,problem16_step1_provide_explanation,ID,NONE,I guess you just want to get the x by itself.
Problem16,problem16_step1_provide_explanation,PR,NONE,You want to get the x by itself. You've got this!
Problem16,problem16_step2_provide_step,NONE,NONE,Divide both sides by three sixths.
Problem16,problem16_step2_provide_step,SD,NONE,"Oh, I know I'm not the best at explaining things sometimes. You should divide both sides by three sixths."
Problem16,problem16_step2_provide_step,VSN,NONE,"Uh, obviously you divide both sides by three sixths."
Problem16,problem16_step2_provide_step,QE,NONE,Divide both sides by three sixths. Did that help?
Problem16,problem16_step2_provide_step,ID,NONE,What if you just divide both sides by three sixths?
Problem16,problem16_step2_provide_step,PR,NONE,Divide both sides by three sixths. You're doing great so far!
Problem16,problem16_step2_provide_explanation,NONE,NONE,You want to get the x by itself.
Problem16,problem16_step2_provide_explanation,SD,NONE,You want to get the x by itself. I hope I'm explaining this ok.
